PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Bentley, Lisa Patrick; Stegen, James C.; Savage, Van M.; Smith, Duncan D.; von Allmen, Erica I.; Sperry, John S.; Reich, Peter B.; Enquist, Brian J.								An empirical assessment of tree branching networks and implications for plant allometric scaling models								ECOLOGY LETTERS				16	8			1069	1078		10.1111/ele.12127			AUG 2013	2013										36							WOS:000321696300014		
J	Kenkel, C. D.; Goodbody-Gringley, G.; Caillaud, D.; Davies, S. W.; Bartels, E.; Matz, M. V.								Evidence for a host role in thermotolerance divergence between populations of the mustard hill coral (Porites astreoides) from different reef environments								MOLECULAR ECOLOGY				22	16			4335	4348		10.1111/mec.12391			AUG 2013	2013										36							WOS:000322886400016		
J	Morton, F. Blake; Lee, Phyllis C.; Buchanan-Smith, Hannah M.; Brosnan, Sarah F.; Thierry, Bernard; Paukner, Annika; de Waal, Frans B. M.; Widness, Jane; Essler, Jennifer L.; Weiss, Alexander								Personality Structure in Brown Capuchin Monkeys (Sapajus apella): Comparisons With Chimpanzees (Pan troglodytes), Orangutans (Pongo spp.), and Rhesus Macaques (Macaca mulatta)								JOURNAL OF COMPARATIVE PSYCHOLOGY				127	3			282	298		10.1037/a0031723			AUG 2013	2013										36							WOS:000323579000007		
J	Tepley, Alan J.; Swanson, Frederick J.; Spies, Thomas A.								Fire-mediated pathways of stand development in Douglas-fir/western hemlock forests of the Pacific Northwest, USA								ECOLOGY				94	8			1729	1743		10.1890/12-1506.1			AUG 2013	2013										36							WOS:000322336600008		
J	Cariveau, Daniel P.; Williams, Neal M.; Benjamin, Faye E.; Winfree, Rachael								Response diversity to land use occurs but does not consistently stabilise ecosystem services provided by native pollinators								ECOLOGY LETTERS				16	7			903	911		10.1111/ele.12126			JUL 2013	2013										36							WOS:000320275100009		
J	Culot, Laurence; Bovy, Emilie; Vaz-de-Mello, Fernando Zagury; Guevara, Roger; Galetti, Mauro								Selective defaunation affects dung beetle communities in continuous Atlantic rainforest								BIOLOGICAL CONSERVATION				163				79	89		10.1016/j.biocon.2013.04.004			JUL 2013	2013										36							WOS:000321724400010		
J	Horta e Costa, Barbara; Batista, Marisa I.; Goncalves, Leonel; Erzini, Karim; Caselle, Jennifer E.; Cabral, Henrique N.; Goncalves, Emanuel J.								Fishers' Behaviour in Response to the Implementation of a Marine Protected Area								PLOS ONE				8	6					e65057	10.1371/journal.pone.0065057			JUN 3 2013	2013										36							WOS:000319872300045		
J	Saito, Takanori; Bai, Songling; Ito, Akiko; Sakamoto, Daisuke; Saito, Toshihiro; Ubi, Banjamin Ewa; Imai, Tsuyoshi; Moriguchi, Takaya								Expression and genomic structure of the dormancy-associated MADS box genes MADS13 in Japanese pears (Pyrus pyrifolia Nakai) that differ in their chilling requirement for endodormancy release								TREE PHYSIOLOGY				33	6			654	667		10.1093/treephys/tpt037			JUN 2013	2013										36							WOS:000321463800010		
J	Tschirren, Barbara; Andersson, Martin; Scherman, Kristin; Westerdahl, Helena; Mittl, Peer R. E.; Raberg, Lars								Polymorphisms at the innate immune receptor TLR2 are associated with Borrelia infection in a wild rodent population								PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES				280	1759					20130364	10.1098/rspb.2013.0364			MAY 22 2013	2013										36							WOS:000317482100024		
J	Kuijjer, Marieke L.; Peterse, Elisabeth F. P.; van den Akker, Brendy E. W. M.; Briaire-de Bruijn, Inge H.; Serra, Massimo; Meza-Zepeda, Leonardo A.; Myklebost, Ola; Hassan, A. Bassim; Hogendoorn, Pancras C. W.; Cleton-Jansen, Anne-Marie								IR/IGF1R signaling as potential target for treatment of high-grade osteosarcoma								BMC CANCER				13						245	10.1186/1471-2407-13-245			MAY 20 2013	2013										36							WOS:000319885100001		
