PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Castillo, Adrian; Grogan, Tristan R.; Wegrzyn, Grace H.; Ly, Karrie, V; Walker, Valencia P.; Calkins, Kara L.								Umbilical cord blood bilirubins, gestational age, and maternal race predict neonatal hyperbilirubinemia								PLOS ONE				13	6					e0197888	10.1371/journal.pone.0197888			JUN 1 2018	2018										0							WOS:000433900800047		
J	Hagenaars, Saskia P.; Radakovic, Ratko; Crockford, Christopher; Fawns-Ritchie, Chloe; Harris, Sarah E.; Gale, Catharine R.; Deary, Ian J.		Int Ftd-Genomics Consortium						Genetic risk for neurodegenerative disorders, and its overlap with cognitive ability and physical function								PLOS ONE				13	6					e0198187	10.1371/journal.pone.0198187			JUN 1 2018	2018										0							WOS:000433900800081		
J	Maldonato, Nelson Mauro; Sperandeo, Raffaele; Caiazzo, Giovanni; Cioffi, Valeria; Cozzolino, Pasquale; De Santo, Rosa Maria; Fusco, Maria Luigia; Lorio, Vittoria Silviana; Gigante, Elena; Marone, Patrizia; Nascivera, Nicole; Scognamiglio, Chiara								Keep moving without hurting: The interaction between physical activity and pain in determining cognitive function at the population level								PLOS ONE				13	6					e0197745	10.1371/journal.pone.0197745			JUN 1 2018	2018										0							WOS:000433900800038		
J	Martinez, Octavio; Humberto Reyes-Valdes, M.								On an algorithmic definition for the components of the minimal cell								PLOS ONE				13	6					e0198222	10.1371/journal.pone.0198222			JUN 1 2018	2018										0							WOS:000433900800090		
J	Olnes, Justin; Kielland, Knut; Genet, Helene; Juday, Glenn P.; Ruess, Roger W.								Functional responses of white spruce to snowshoe hare herbivory at the treeline								PLOS ONE				13	6					e0198453	10.1371/journal.pone.0198453			JUN 1 2018	2018										0							WOS:000433900800127		
J	Perrier, Marine; Desire, Nathalie; Storto, Alexandre; Todesco, Eve; Rodriguez, Christophe; Bertine, Melanie; Le Hingrat, Quentin; Visseaux, Benoit; Calvez, Vincent; Descamps, Diane; Marcelin, Anne-Genevieve; Charpentier, Charlotte								Evaluation of different analysis pipelines for the detection of HIV-1 minority resistant variants								PLOS ONE				13	6					e0198334	10.1371/journal.pone.0198334			JUN 1 2018	2018										0							WOS:000433900800103		
J	Petukhova, Tatiana; Ojkic, Davor; McEwen, Beverly; Deardon, Rob; Poljak, Zvonimir								Assessment of autoregressive integrated moving average (ARIMA), generalized linear autoregressive moving average (GLARMA), and random forest (RF) time series regression models for predicting influenza A virus frequency in swine in Ontario, Canada								PLOS ONE				13	6					e0198313	10.1371/journal.pone.0198313			JUN 1 2018	2018										0							WOS:000433900800098		
J	Praeger, Maximilian; Kiechle, Marion; Stollenwerk, Bjoern; Hinzen, Christoph; Glatz, Juergen; Vogl, Matthias; Leidl, Reiner								Costs and effects of intra-operative fluorescence molecular imaging - A model-based, early assessment								PLOS ONE				13	6					e0198137	10.1371/journal.pone.0198137			JUN 1 2018	2018										0							WOS:000433900800075		
J	Roley, Sarah S.; Duncan, David S.; Liang, Di; Garoutte, Aaron; Jackson, Randall D.; Tiedje, James M.; Robertson, G. Philip								Associative nitrogen fixation (ANF) in switchgrass (Panicum virgatum) across a nitrogen input gradient								PLOS ONE				13	6					e0197320	10.1371/journal.pone.0197320			JUN 1 2018	2018										0							WOS:000433900800018		
J	Watanabe, Hiroyuki; Nishio, Yoshiyuki; Mamiya, Yasuyuki; Narita, Wataru; Iizuka, Osamu; Baba, Toru; Takeda, Atsushi; Shimomura, Tatsuo; Mori, Etsuro								Negative mood invites psychotic false perception in dementia								PLOS ONE				13	6					e0197968	10.1371/journal.pone.0197968			JUN 1 2018	2018										0							WOS:000433900800056		
