PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Weaver, L.; Karki, N.; Mackenzie, M.; Sinton, L.; Wood, D.; Flintoft, M.; Havelaar, P.; Close, M.								Microbial transport into groundwater from irrigation: Comparison of two irrigation practices in New Zealand								SCIENCE OF THE TOTAL ENVIRONMENT				543				83	94		10.1016/j.scitotenv.2015.09.075			FEB 1 2016	2016										3							WOS:000367635600011		
J	Hayes, Felicity; Mills, Gina; Jones, Laurence; Abbott, John; Ashmore, Mike; Barnes, Jeremy; Cape, J. Neil; Coyle, Mhairi; Peacock, Simon; Rintoul, Naomi; Toet, Sylvia; Wedlich, Kerstin; Wyness, Kirsten								Consistent ozone-induced decreases in pasture forage quality across several grassland types and consequences for UK lamb production								SCIENCE OF THE TOTAL ENVIRONMENT				543				336	346		10.1016/j.scitotenv.2015.10.128			FEB 1 2016	2016										6							WOS:000367635600037		
J	Bayse, Shannon M.; Rillahan, Chris B.; Jones, Natalie F.; Balzano, Vincent; He, Pingguo								Evaluating a large-mesh belly window to reduce bycatch in silver hake (Merluccius bilinearis) trawls								FISHERIES RESEARCH				174				1	9		10.1016/j.fishres.2015.08.022			FEB 2016	2016										4							WOS:000367700000001		
J	Murray, Fiona; Copland, Philip; Boulcott, Philip; Robertson, Mike; Bailey, Nick								Impacts of electrofishing for razor clams (Ensis spp.) on benthic fauna								FISHERIES RESEARCH				174				40	46		10.1016/j.fishres.2015.08.028			FEB 2016	2016										5							WOS:000367700000005		
J	Drouineau, H.; Briand, C.; Lambert, P.; Beaulaton, L.								GEREM (Glass Eel Recruitment Estimation Model): A model to estimate glass eel recruitment at different spatial scales								FISHERIES RESEARCH				174				68	80		10.1016/j.fishres.2015.09.003			FEB 2016	2016										5							WOS:000367700000008		
J	Humborstad, Odd-Borre; Breen, Michael; Davis, Michael W.; Lokkeborg, Svein; Mangor-Jensen, Anders; Midling, Kjell O.; Olsen, Rolf E.								Survival and recovery of longline- and pot-caught cod (Gadus morhua) for use in capture-based aquaculture (CBA)								FISHERIES RESEARCH				174				103	108		10.1016/j.fishres.2015.09.001			FEB 2016	2016										7							WOS:000367700000011		
J	Batsleer, J.; Rijnsdorp, A. D.; Hamon, K. G.; van Overzee, H. M. J.; Poos, J. J.								Mixed fisheries management: Is the ban on discarding likely to promote more selective and fuel efficient fishing in the Dutch flatfish fishery?								FISHERIES RESEARCH				174				118	128		10.1016/j.fishres.2015.09.006			FEB 2016	2016										12							WOS:000367700000013		
J	Pilling, Graham M.; Berger, Aaron M.; Reid, Chris; Harley, Shelton J.; Hampton, John								Candidate biological and economic target reference points for the south Pacific albacore longline fishery								FISHERIES RESEARCH				174				167	178		10.1016/j.fishres.2015.09.018			FEB 2016	2016										1							WOS:000367700000019		
J	McPherson, Shane C.; Brown, Mark; Downs, Colleen T.								Crowned eagle nest sites in an urban landscape: Requirements of a large eagle in the Durban Metropolitan Open Space System								LANDSCAPE AND URBAN PLANNING				146				43	50		10.1016/j.landurbplan.2015.10.004			FEB 2016	2016										5							WOS:000367768100005		
J	Tang, Xiaolu; Fan, Shaohui; Qi, Lianghua; Guan, Fengying; Du, Manyi; Zhang, Hua								Soil respiration and net ecosystem production in relation to intensive management in Moso bamboo forests								CATENA				137				219	228		10.1016/j.catena.2015.09.008			FEB 2016	2016										6							WOS:000367635800023		
J	Webb, H. N.; Girty, G. H.								Residual regolith derived from the biotite-controlled weathering of Cretaceous tonalite-quartz diorite, Peninsular Ranges, southern California, USA: A case study								CATENA				137				459	482		10.1016/j.catena.2015.10.009			FEB 2016	2016										5							WOS:000367635800045		
J	Boruvka, Audrey; Takahara, Glen; Tu, Dongsheng								Data-driven ridge regression for Aalen's additive risk model								STATISTICS & PROBABILITY LETTERS				109				189	193		10.1016/j.spl.2015.11.010			FEB 2016	2016										0							WOS:000367862500025		
J	Patra, Rohit K.; Sen, Bodhisattva; Szekely, Gabor. J.								On a nonparametric notion of residual and its applications								STATISTICS & PROBABILITY LETTERS				109				208	213		10.1016/j.spl.2015.10.011			FEB 2016	2016										1							WOS:000367862500028		
J	Karunamuni, Roshan; Bartsch, Hauke; White, Nathan S.; Moiseenko, Vitali; Carmona, Ruben; Marshall, Deborah C.; Seibert, Tyler M.; McDonald, Carrie R.; Farid, Nikdokht; Krishnan, Anithapriya; Kuperman, Joshua; Mell, Loren; Brewer, James B.; Dale, Anders M.; Hattangadi-Gluth, Jona A.								Dose-Dependent Cortical Thinning After Partial Brain Irradiation in High-Grade Glioma								INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS				94	2			297	304		10.1016/j.ijrobp.2015.10.026			FEB 1 2016	2016										20							WOS:000367522000011		
J	Cheng, Ying; Shao, Can; Lathrop, Quinn N.								The Mediated MIMIC Model for Understanding the Underlying Mechanism of DIF								EDUCATIONAL AND PSYCHOLOGICAL MEASUREMENT				76	1			43	63		10.1177/0013164415576187			FEB 2016	2016										2							WOS:000367852400003		
J	Muth, Chelsea; Bales, Karen L.; Hinde, Katie; Maninger, Nicole; Mendoza, Sally P.; Ferrer, Emilio								Alternative Models for Small Samples in Psychological Research: Applying Linear Mixed Effects Models and Generalized Estimating Equations to Repeated Measures Data								EDUCATIONAL AND PSYCHOLOGICAL MEASUREMENT				76	1			64	87		10.1177/0013164415580432			FEB 2016	2016										9							WOS:000367852400004		
J	Chalmers, R. Philip; Counsell, Alyssa; Flora, David B.								It Might Not Make a Big DIF: Improved Differential Test Functioning Statistics That Account for Sampling Variability								EDUCATIONAL AND PSYCHOLOGICAL MEASUREMENT				76	1			114	140		10.1177/0013164415584576			FEB 2016	2016										14							WOS:000367852400006		
J	Lee, HyeSun; Geisinger, Kurt F.								The Matching Criterion Purification for Differential Item Functioning Analyses in a Large-Scale Assessment								EDUCATIONAL AND PSYCHOLOGICAL MEASUREMENT				76	1			141	163		10.1177/0013164415585166			FEB 2016	2016										0							WOS:000367852400007		
J	Kam, Chester Chun Seng								Further Considerations in Using Items With Diverse Content to Measure Acquiescence								EDUCATIONAL AND PSYCHOLOGICAL MEASUREMENT				76	1			164	174		10.1177/0013164415586831			FEB 2016	2016										0							WOS:000367852400008		
