PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Wright, Jeffrey T.; Byers, James E.; DeVore, Jayna L.; Sotka, Erik E.								Engineering or food? mechanisms of facilitation by a habitatforming invasive seaweed								ECOLOGY				95	10			2699	2706		10.1890/14-0127.1			OCT 2014	2014										23							WOS:000344317300003		
J	Richter-Boix, Alex; Orizaola, German; Laurila, Anssi								Transgenerational phenotypic plasticity links breeding phenology with offspring life-history								ECOLOGY				95	10			2715	2722		10.1890/13-1996.1			OCT 2014	2014										12							WOS:000344317300005		
J	Lundsgaard-Hansen, Baenz; Matthews, Blake; Seehausen, Ole								Ecological speciation and phenotypic plasticity affect ecosystems								ECOLOGY				95	10			2723	2735		10.1890/13-2338.1			OCT 2014	2014										21							WOS:000344317300006		
J	Benstead, Jonathan P.; Hood, James M.; Whelan, Nathan V.; Kendrick, Michael R.; Nelson, Daniel; Hanninen, Amanda F.; Demi, Lee M.								Coupling of dietary phosphorus and growth across diverse fish taxa: a meta-analysis of experimental aquaculture studies								ECOLOGY				95	10			2768	2777		10.1890/13-1859.1			OCT 2014	2014										23							WOS:000344317300010		
J	Ozkan, Korhan; Jeppesen, Erik; Davidson, Thomas A.; Sondergaard, Martin; Lauridsen, Torben L.; Bjerring, Rikke; Johansson, Liselotte S.; Svenning, Jens-Christian								Cross-taxon congruence in lake plankton largely independent of environmental gradients								ECOLOGY				95	10			2778	2788		10.1890/13-2141.1			OCT 2014	2014										7							WOS:000344317300011		
J	Osland, Michael J.; Enwright, Nicholas; Stagg, Camille L.								Freshwater availability and coastal wetland foundation species: ecological transitions along a rainfall gradient								ECOLOGY				95	10			2789	2802		10.1890/13-1269.1			OCT 2014	2014										22							WOS:000344317300012		
J	Pfister, Catherine A.; Altabet, Mark A.; Post, David								Animal regeneration and microbial retention of nitrogen along coastal rocky shores								ECOLOGY				95	10			2803	2814		10.1890/13-1825.1			OCT 2014	2014										8							WOS:000344317300013		
J	Elliot, Nicholas B.; Cushman, Samuel A.; Loveridge, Andrew J.; Mtare, Godfrey; Macdonald, David W.								Movements vary according to dispersal stage, group size, and rainfall: the case of the African lion								ECOLOGY				95	10			2860	2869		10.1890/13-1793.1			OCT 2014	2014										13							WOS:000344317300018		
J	Wetzel, William C.								Density-dependent recruitment structures a heterogeneous distribution of herbivores among host plants								ECOLOGY				95	10			2894	2903		10.1890/14-0190.1			OCT 2014	2014										3							WOS:000344317300021		
J	Anstett, Daniel N.; Naujokaitis-Lewis, Ilona; Johnson, Marc T. J.								Latitudinal gradients in herbivory on Oenothera biennis vary according to herbivore guild and specialization								ECOLOGY				95	10			2915	2923		10.1890/13-0932.1			OCT 2014	2014										24							WOS:000344317300023		
J	Sitvarin, Michael I.; Rypstra, Ann L.								The importance of intraguild predation in predicting emergent multiple predator effects								ECOLOGY				95	10			2936	2945		10.1890/13-2347.1			OCT 2014	2014										10							WOS:000344317300025		
J	Russo, Laura; Memmott, Jane; Montoya, Daniel; Shea, Katriona; Buckley, Yvonne M.								Patterns of introduced species interactions affect multiple aspects of network structure in plant-pollinator communities								ECOLOGY				95	10			2953	2963		10.1890/13-2229.1			OCT 2014	2014										15							WOS:000344317300027		
J	Hall, Steven J.; Treffkorn, Jonathan; Silver, Whendee L.								Breaking the enzymatic latch: impacts of reducing conditions on hydrolytic enzyme activity in tropical forest soils								ECOLOGY				95	10			2964	2973		10.1890/13-2151.1			OCT 2014	2014										10							WOS:000344317300028		
J	Tanner, Edmund V. J.; Rodriguez-Sanchez, Francisco; Healey, John R.; Holdaway, Robert J.; Bellingham, Peter J.								Long-term hurricane damage effects on tropical forest tree growth and mortality								ECOLOGY				95	10			2974	2983		10.1890/13-1801.1			OCT 2014	2014										17							WOS:000344317300029		
J	Gale, Nina; Blagus, Rok; El-Mofty, Samir K.; Helliwell, Tim; Prasad, Manju L.; Sandison, Ann; Volavsek, Metka; Wenig, Bruce M.; Zidar, Nina; Cardesa, Antonio								Evaluation of a new grading system for laryngeal squamous intraepithelial lesions-a proposed unified classification								HISTOPATHOLOGY				65	4			456	464		10.1111/his.12427			OCT 2014	2014										20							WOS:000344381100002		
J	Nelsen, Matthew P.; Luecking, Robert; Aptroot, Andre; Andrew, Carrie J.; Caceres, Marcela; Plata, Eimy Rivas; Gueidan, Cecile; Canez, Luciana da Silva; Knight, Allison; Ludwig, Lars R.; Mercado-Diaz, Joel A.; Parnmen, Sittiporn; Lumbsch, H. Thorsten								Elucidating phylogenetic relationships and genus-level classification within the fungal family Trypetheliaceae (Ascomycota: Dothideomycetes)								TAXON				63	5			974	992		10.12705/635.9			OCT 2014	2014										23							WOS:000344208500003		
J	Henriques, Marcelo Barbosa; Ferreira Alves, Pedro Mestre; Sallee Barreto, Oscar Jose; de Souza, Marcelo Ricardo								GROWTH OF Litopenaeus schmitti (BURKENROAD, 1936) AND Farfantepenaeus paulensis (PEREZ-FARFANTE, 1967) SHRIMP REARED IN RECIRCULATION CULTURE SYSTEM								BRAZILIAN JOURNAL OF OCEANOGRAPHY				62	4			323	330		10.1590/S1679-87592014078806204			OCT-DEC 2014	2014										1							WOS:000344325500008		
J	Windler, Miriam; Bova, Dariia; Kryvenda, Anastasiia; Straile, Dietmar; Gruber, Ansgar; Kroth, Peter G.								Influence of bacteria on cell size development and morphology of cultivated diatoms								PHYCOLOGICAL RESEARCH				62	4			269	281		10.1111/pre.12059			OCT 2014	2014										7							WOS:000344389800004		
J	Rioual, Patrick; Lu, Yanbin; Chu, Guoqiang; Zhu, Bingqi; Yang, Xiaoping								Morphometric variation of Seminavis pusilla (Bacillariophyceae) and its relationship to salinity in inter-dune lakes of the Badain Jaran Desert, Inner Mongolia, China								PHYCOLOGICAL RESEARCH				62	4			282	293		10.1111/pre.12063			OCT 2014	2014										2							WOS:000344389800005		
J	Ibinda, Fredrick; Wagner, Ryan G.; Bertram, Melanie Y.; Ngugi, Anthony K.; Bauni, Evasius; Vos, Theo; Sander, Josemir W.; Newton, Charles R.								Burden of epilepsy in rural Kenya measured in disability-adjusted life years								EPILEPSIA				55	10			1626	1633		10.1111/epi.12741			OCT 2014	2014										7							WOS:000344173800020		
J	Crawford, Bryan D.; Po, Michelle D.; Saranyan, Pillai V.; Forsberg, Daniel; Schulz, Richard; Pilgrim, Dave B.								Mmp25 beta Facilitates Elongation of Sensory Neurons During Zebrafish Development								GENESIS				52	10			833	848		10.1002/dvg.22803			OCT 2014	2014										4							WOS:000344323100001		
J	Kotnarowski, Michal; Markowski, Rados Law								Political preferences in times of crisis: Economic voting in the 2011 Polish elections								ACTA POLITICA				49	4			431	461		10.1057/ap.2014.20			OCT 2014	2014										1							WOS:000344309200005		
J	Duffield, Christopher J.; Edvardsen, Bente; Eikrem, Wenche; Alve, Elisabeth								EFFECTS OF DIFFERENT POTENTIAL FOOD SOURCES ON UPPER-BATHYAL BENTHIC FORAMINIFERA: AN EXPERIMENT WITH PROPAGULES								JOURNAL OF FORAMINIFERAL RESEARCH				44	4			416	433		10.2113/gsjfr.44.4.416			OCT 2014	2014										3							WOS:000344444300005		
J	Riedel, Christina; Schoenberger, Katharina; Yang, Seungmi; Koshy, Gibby; Chen, Yang-Ching; Gopinath, Bamini; Ziebarth, Stephanie; von Kries, Ruediger								Parental smoking and childhood obesity: higher effect estimates for maternal smoking in pregnancy compared with paternal smoking-a meta-analysis								INTERNATIONAL JOURNAL OF EPIDEMIOLOGY				43	5			1593	1606		10.1093/ije/dyu150			OCT 2014	2014										22							WOS:000343972200033		
J	De Cuypere, Ludovic; Baten, Kristof; Rawoens, Gudrun								A corpus-based analysis of the Swedish passive alternation								NORDIC JOURNAL OF LINGUISTICS				37	2			199	223		10.1017/S0332586514000183			OCT 2014	2014										0							WOS:000344015200004		
J	Wang, Shi-Xiong; Guo, Hua; Wang, Xiao-An; Fan, Wei-Yi; Duan, Ren-Yan								Multiple-scale assessment of understory herb species diversity in pine plantations after long-term restoration								NORDIC JOURNAL OF BOTANY				32	5			680	688		10.1111/j.1756-1051.2013.00268.x			OCT 2014	2014										1							WOS:000344353800025		
J	Grange, Stuart K.; Dirks, Kim N.; Costello, Seosamh B.; Salmond, Jennifer A.								Cycleways and footpaths: What separation is needed for equivalent air pollution dose between travel modes?								TRANSPORTATION RESEARCH PART D-TRANSPORT AND ENVIRONMENT				32				111	119		10.1016/j.trd.2014.07.014			OCT 2014	2014										5							WOS:000344212600010		
J	Chen, Fahu; Chen, Xuemei; Chen, Jianhui; Zhou, Aifeng; Wu, Duo; Tang, Lingyu; Zhang, Xiaojian; Huang, Xiaozhong; Yu, Junqing								Holocene vegetation history, precipitation changes and Indian Summer Monsoon evolution documented from sediments of Xingyun Lake, south-west China								JOURNAL OF QUATERNARY SCIENCE				29	7			661	674		10.1002/jqs.2735			OCT 2014	2014										45							WOS:000344003500006		
J	Machin, Leandro; Gimenez, Ana; Vidal, Leticia; Ares, Gaston								INFLUENCE OF CONTEXT ON MOTIVES UNDERLYING FOOD CHOICE								JOURNAL OF SENSORY STUDIES				29	5			313	324		10.1111/joss.12107			OCT 2014	2014										15							WOS:000344153900001		
